4776,,172,2,9
4777,,172,4,9
4778,,172,13,8
4779,,172,15,8
4780,,172,17,9
4781,,172,21,8
4782,,172,22,9
4783,,172,26,8
4784,,172,27,8
4785,,172,30,8
4786,,172,32,10
4787,,172,37,10
4788,,172,40,8
4789,,172,42,10
4790,,172,43,10
4791,,172,45,8
4792,,172,50,9
4793,,172,51,8
4794,,172,59,10
4795,,172,64,9
4796,,172,78,8
4797,,172,79,10
4798,,172,81,10
4799,,172,83,9
4800,,172,87,10
4801,,172,90,8
4802,,172,91,10
4803,,172,92,10
4804,,172,96,8
4805,,172,98,9
4806,,173,0,10
4807,,173,2,8
4808,,173,3,10
4809,,173,4,9
4810,,173,6,10
4811,,173,12,9
4812,,173,13,8
4813,,173,15,8
4814,,173,16,8
4815,,173,17,8
4816,,173,22,8
4817,,173,30,10
4818,,173,35,10
4819,,173,36,8
4820,,173,37,8
4821,,173,46,8
4822,,173,48,10
4823,,173,50,10
4824,,173,51,9
4825,,173,59,8
4826,,173,63,9
4827,,173,64,9
4828,,173,69,9
4829,,173,73,9
4830,,173,74,10
4831,,173,76,9
4832,,173,78,9
4833,,173,79,9
4834,,173,83,10
4835,,173,97,9
4836,,173,99,10
4837,,174,0,8
4838,,174,2,9
4839,,174,17,8
4840,,174,30,10
4841,,174,35,8
4842,,174,38,8
4843,,174,45,8
4844,,174,47,9
4845,,174,48,9
4846,,174,52,8
4847,,174,57,9
4848,,174,59,8
4849,,174,62,8
4850,,174,63,10
4851,,174,64,8
4852,,174,69,9
4853,,174,74,8
4854,,174,76,10
4855,,174,79,10
4856,,174,83,9
4857,,174,92,8
4858,,174,96,8
4859,,175,1,9
4860,,175,7,9
4861,,175,9,8
4862,,175,15,8
4863,,175,19,10
4864,,175,20,10
4865,,175,26,8
4866,,175,38,8
4867,,175,42,9
4868,,175,43,8
4869,,175,45,9
4870,,175,48,9
4871,,175,49,10
4872,,175,57,8
4873,,175,58,8
4874,,175,59,8
4875,,175,60,9
4876,,175,61,10
4877,,175,83,9
4878,,175,84,8
4879,,175,89,8
4880,,175,94,10
4881,,175,98,10
4882,,176,4,10
4883,,176,6,10
4884,,176,8,10
4885,,176,16,8
4886,,176,17,9
4887,,176,23,10
4888,,176,26,8
4889,,176,27,9
4890,,176,28,8
4891,,176,34,8
4892,,176,38,8
4893,,176,39,10
4894,,176,44,10
4895,,176,45,10
4896,,176,50,10
4897,,176,54,8
4898,,176,59,10
4899,,176,63,10
4900,,176,64,8
4901,,176,70,8
4902,,176,71,10
4903,,176,73,10
4904,,176,78,9
4905,,176,85,9
4906,,176,86,9
4907,,176,87,10
4908,,176,91,8
4909,,176,92,9
4910,,176,94,10
4911,,176,98,9
4912,,177,0,9
4913,,177,1,10
4914,,177,4,8
4915,,177,5,9
4916,,177,8,10
4917,,177,9,8
4918,,177,18,10
4919,,177,21,10
4920,,177,23,9
4921,,177,36,9
4922,,177,38,9
4923,,177,40,10
4924,,177,41,9
4925,,177,42,10
4926,,177,49,9
4927,,177,50,9
4928,,177,52,8
4929,,177,54,8
4930,,177,58,8
4931,,177,59,8
4932,,177,64,8
4933,,177,66,9
4934,,177,69,8
4935,,177,73,8
4936,,177,78,8
4937,,177,79,8
4938,,177,81,10
4939,,177,85,8
4940,,177,91,8
4941,,177,95,8
4942,,177,97,8
4943,,177,98,10
4944,,178,0,9
4945,,178,5,8
4946,,178,6,9
4947,,178,7,9
4948,,178,10,8
4949,,178,11,10
4950,,178,14,8
4951,,178,18,8
4952,,178,21,10
4953,,178,24,9
4954,,178,31,9
4955,,178,35,9
4956,,178,38,8
4957,,178,43,8
4958,,178,45,8
4959,,178,47,10
4960,,178,48,9
4961,,178,50,10
4962,,178,54,10
4963,,178,56,8
4964,,178,57,9
4965,,178,60,10
4966,,178,63,8
4967,,178,64,10
4968,,178,67,8
4969,,178,68,9
4970,,178,70,10
4971,,178,75,8
4972,,178,79,10
4973,,178,85,9
4974,,178,98,8
4975,,179,2,8
4976,,179,6,9
4977,,179,8,10
4978,,179,12,10
4979,,179,22,10
4980,,179,23,10
4981,,179,24,9
4982,,179,27,9
4983,,179,29,8
4984,,179,33,9
4985,,179,38,8
4986,,179,43,10
4987,,179,46,8
4988,,179,49,8
4989,,179,52,8
4990,,179,63,8
4991,,179,75,9
4992,,179,76,10
4993,,179,84,9
4994,,179,87,10
4995,,179,89,8
4996,,180,6,8
4997,,180,7,10
4998,,180,13,10
4999,,180,23,9
5000,,180,24,8
5001,,180,30,10
5002,,180,32,8
5003,,180,47,10
5004,,180,49,9
5005,,180,54,9
5006,,180,55,9
5007,,180,56,10
5008,,180,57,9
5009,,180,58,10
5010,,180,60,9
5011,,180,61,8
5012,,180,64,10
5013,,180,65,10
5014,,180,67,8
5015,,180,71,10
5016,,180,72,9
5017,,180,89,8
5018,,181,0,8
5019,,181,1,8
5020,,181,9,8
5021,,181,15,8
5022,,181,18,8
5023,,181,21,9
5024,,181,22,8
5025,,181,23,8
5026,,181,24,8
5027,,181,25,9
5028,,181,26,8
5029,,181,28,10
5030,,181,32,9
5031,,181,36,8
5032,,181,37,10
5033,,181,38,10
5034,,181,44,8
5035,,181,46,8
5036,,181,57,9
5037,,181,59,8
5038,,181,64,8
5039,,181,67,10
5040,,181,72,8
5041,,181,76,8
5042,,181,81,9
5043,,181,84,10
5044,,181,86,8
5045,,181,88,9
5046,,181,89,8
5047,,181,93,9
5048,,181,94,10
5049,,181,96,9
5050,,181,98,8
5051,,182,1,8
5052,,182,3,9
5053,,182,6,10
5054,,182,13,8
5055,,182,21,9
5056,,182,22,10
5057,,182,25,10
5058,,182,31,9
5059,,182,35,10
5060,,182,39,8
5061,,182,42,8
5062,,182,44,10
5063,,182,47,8
5064,,182,48,8
5065,,182,50,9
5066,,182,54,9
5067,,182,57,8
5068,,182,61,9
5069,,182,63,9
5070,,182,69,8
5071,,182,75,9
5072,,182,76,10
5073,,182,78,8
5074,,182,81,8
5075,,182,82,8
5076,,182,87,9
5077,,182,88,10
5078,,182,99,10
5079,,183,0,9
5080,,183,7,10
5081,,183,8,8
5082,,183,9,9
5083,,183,13,8
5084,,183,16,9
5085,,183,18,10
5086,,183,21,9
5087,,183,32,9
5088,,183,34,8
5089,,183,37,10
5090,,183,39,8
5091,,183,41,10
5092,,183,42,10
5093,,183,47,9
5094,,183,48,8
5095,,183,50,10
5096,,183,52,9
5097,,183,71,8
5098,,183,72,9
5099,,183,76,10
5100,,183,79,9
5101,,183,87,9
5102,,183,93,9
5103,,183,94,8
5104,,183,97,9
5105,,183,99,10
5106,,184,1,10
5107,,184,4,10
5108,,184,8,10
5109,,184,14,8
5110,,184,23,9
5111,,184,25,10
5112,,184,29,8
5113,,184,30,10
5114,,184,34,8
5115,,184,41,9
5116,,184,42,8
5117,,184,43,8
5118,,184,48,8
5119,,184,51,8
5120,,184,56,8
5121,,184,57,8
5122,,184,75,9
5123,,184,81,8
5124,,184,88,8
5125,,184,90,8
5126,,184,91,8
5127,,184,99,9
5128,,185,0,9
5129,,185,3,8
5130,,185,5,10
5131,,185,10,9
5132,,185,11,10
5133,,185,21,9
5134,,185,28,10
5135,,185,31,10
5136,,185,36,8
5137,,185,47,10
5138,,185,58,9
5139,,185,63,9
5140,,185,69,9
5141,,185,75,8
5142,,185,86,9
5143,,185,89,10
5144,,185,94,8
5145,,185,98,9
5146,,185,99,8
5147,,186,2,10
5148,,186,3,10
5149,,186,6,10
5150,,186,12,8
5151,,186,13,9
5152,,186,14,9
5153,,186,17,9
5154,,186,20,10
5155,,186,21,10
5156,,186,24,9
5157,,186,25,8
5158,,186,33,9
5159,,186,43,9
5160,,186,45,9
5161,,186,54,9
5162,,186,60,8
5163,,186,67,9
5164,,186,68,10
5165,,186,73,8
5166,,186,86,8
5167,,186,87,9
5168,,186,89,9
5169,,186,90,8
5170,,186,92,10
5171,,186,98,9
5172,,187,1,9
5173,,187,7,9
5174,,187,8,10
5175,,187,9,8
5176,,187,11,8
5177,,187,12,10
5178,,187,13,9
5179,,187,18,10
5180,,187,21,9
5181,,187,28,9
5182,,187,30,10
5183,,187,31,10
5184,,187,32,10
5185,,187,36,9
5186,,187,40,10
5187,,187,41,10
5188,,187,43,10
5189,,187,44,8
5190,,187,49,10
5191,,187,50,9
5192,,187,57,9
5193,,187,58,9
5194,,187,62,8
5195,,187,81,10
5196,,187,85,9
5197,,187,91,10
5198,,187,92,8
5199,,187,94,10
5200,,188,3,10
5201,,188,5,9
5202,,188,9,10
5203,,188,10,10
5204,,188,13,9
5205,,188,15,10
5206,,188,18,8
5207,,188,22,10
5208,,188,23,8
5209,,188,24,10
5210,,188,25,9
5211,,188,38,10
5212,,188,51,8
5213,,188,52,9
5214,,188,54,9
5215,,188,59,9
5216,,188,60,9
5217,,188,63,10
5218,,188,64,8
5219,,188,67,9
5220,,188,68,8
5221,,188,74,10
5222,,188,82,9
5223,,188,86,9
5224,,188,87,9
5225,,188,91,10
5226,,188,97,8
5227,,189,1,9
5228,,189,19,8
5229,,189,24,8
5230,,189,26,10
5231,,189,30,8
5232,,189,31,9
5233,,189,37,9
5234,,189,39,10
5235,,189,43,8
5236,,189,44,8
5237,,189,49,9
5238,,189,55,9
5239,,189,57,10
5240,,189,62,8
5241,,189,76,10
5242,,189,80,8
5243,,189,86,9
5244,,189,88,8
5245,,189,90,8
5246,,189,91,9
5247,,189,93,8
5248,,189,94,8
5249,,189,96,9
5250,,189,97,10
5251,,189,99,8
5252,,190,7,10
5253,,190,9,9
5254,,190,10,10
5255,,190,13,8
5256,,190,16,8
5257,,190,24,9
5258,,190,26,10
5259,,190,28,10
5260,,190,30,8
5261,,190,31,10
5262,,190,32,9
5263,,190,33,8
5264,,190,35,10
5265,,190,40,8
5266,,190,43,9
5267,,190,54,9
5268,,190,55,8
5269,,190,59,9
5270,,190,67,10
5271,,190,68,10
5272,,190,70,10
5273,,190,72,8
5274,,190,78,9
5275,,190,81,10
5276,,190,86,9
5277,,190,89,9
5278,,190,93,9
5279,,190,98,8
5280,,191,4,9
5281,,191,5,8
5282,,191,12,8
5283,,191,13,8
5284,,191,14,8
5285,,191,15,8
5286,,191,16,8
5287,,191,24,9
5288,,191,26,9
5289,,191,28,8
5290,,191,34,8
5291,,191,37,9
5292,,191,41,8
5293,,191,46,8
5294,,191,47,8
5295,,191,49,10
5296,,191,53,8
5297,,191,55,9
5298,,191,58,10
5299,,191,60,10
5300,,191,62,10
5301,,191,63,10
5302,,191,66,8
5303,,191,72,10
5304,,191,73,9
5305,,191,74,10
5306,,191,75,8
5307,,191,80,8
5308,,191,90,10
5309,,191,92,9
5310,,191,95,9
5311,,191,97,8
5312,,192,0,10
5313,,192,1,9
5314,,192,5,9
5315,,192,9,8
5316,,192,12,10
5317,,192,13,10
5318,,192,15,9
5319,,192,16,10
5320,,192,17,9
5321,,192,18,8
5322,,192,19,10
5323,,192,22,9
5324,,192,24,9
5325,,192,25,8
5326,,192,28,8
5327,,192,29,9
5328,,192,36,9
5329,,192,38,9
5330,,192,40,9
5331,,192,43,9
5332,,192,45,9
5333,,192,49,8
5334,,192,51,10
5335,,192,55,8
5336,,192,62,9
5337,,192,66,10
5338,,192,71,8
5339,,192,73,10
5340,,192,77,10
5341,,192,78,9
5342,,192,80,9
5343,,192,89,10
5344,,192,90,9
5345,,192,91,10
5346,,192,93,10
5347,,192,94,8
5348,,192,96,8
5349,,192,98,8
5350,,193,0,10
5351,,193,1,8
5352,,193,4,9
5353,,193,5,8
5354,,193,7,8
5355,,193,10,10
5356,,193,12,9
5357,,193,16,9
5358,,193,26,10
5359,,193,30,9
5360,,193,33,10
5361,,193,35,10
5362,,193,36,8
5363,,193,39,10
5364,,193,45,8
5365,,193,50,9
5366,,193,52,9
5367,,193,53,9
5368,,193,61,9
5369,,193,65,10
5370,,193,72,9
5371,,193,74,8
5372,,193,77,8
5373,,193,78,10
5374,,193,83,9
5375,,193,84,8
5376,,193,86,10
5377,,193,87,9
5378,,193,90,10
5379,,193,91,10
5380,,193,93,10
5381,,193,95,8
5382,,193,98,9
5383,,194,5,9
5384,,194,11,9
5385,,194,18,9
5386,,194,29,8
5387,,194,32,10
5388,,194,33,10
5389,,194,34,8
5390,,194,37,8
5391,,194,39,8
5392,,194,51,8
5393,,194,57,10
5394,,194,60,10
5395,,194,62,9
5396,,194,65,9
5397,,194,66,8
5398,,194,69,8
5399,,194,72,9
5400,,194,73,10
5401,,194,74,10
5402,,194,75,10
5403,,194,77,8
5404,,194,79,10
5405,,194,94,10
5406,,194,96,9
5407,,194,97,10
5408,,195,0,9
5409,,195,1,10
5410,,195,4,10
5411,,195,10,9
5412,,195,14,10
5413,,195,15,10
5414,,195,19,8
5415,,195,31,9
5416,,195,32,8
5417,,195,38,9
5418,,195,40,9
5419,,195,41,10
5420,,195,42,10
5421,,195,46,9
5422,,195,47,9
5423,,195,48,8
5424,,195,50,9
5425,,195,51,8
5426,,195,55,9
5427,,195,56,8
5428,,195,60,10
5429,,195,66,9
5430,,195,75,9
5431,,195,78,8
5432,,195,79,9
5433,,195,83,10
5434,,195,86,8
5435,,195,87,9
5436,,195,88,10
5437,,195,89,9
5438,,195,94,10
5439,,196,6,10
5440,,196,7,8
5441,,196,8,10
5442,,196,9,9
5443,,196,12,9
5444,,196,19,8
5445,,196,22,10
5446,,196,25,8
5447,,196,31,10
5448,,196,42,8
5449,,196,46,10
5450,,196,52,9
5451,,196,55,10
5452,,196,56,10
5453,,196,57,9
5454,,196,58,10
5455,,196,63,10
5456,,196,65,10
5457,,196,66,9
5458,,196,69,9
5459,,196,78,8
5460,,196,79,8
5461,,196,80,8
5462,,196,82,10
5463,,196,85,8
5464,,196,86,9
5465,,196,89,9
5466,,196,90,8
5467,,196,98,10
5468,,196,99,9
5469,,197,1,10
5470,,197,2,9
5471,,197,6,10
5472,,197,9,9
5473,,197,11,9
5474,,197,17,8
5475,,197,18,9
5476,,197,19,9
5477,,197,20,9
5478,,197,22,8
5479,,197,27,8
5480,,197,29,10
5481,,197,30,9
5482,,197,36,10
5483,,197,37,8
5484,,197,47,8
5485,,197,48,8
5486,,197,49,8
5487,,197,50,8
5488,,197,51,8
5489,,197,52,8
5490,,197,55,9
5491,,197,58,10
5492,,197,68,8
5493,,197,80,9
5494,,197,86,9
5495,,197,88,9
5496,,198,2,8
5497,,198,6,8
5498,,198,9,9
5499,,198,10,9
5500,,198,17,8
5501,,198,21,8
5502,,198,22,8
5503,,198,23,9
5504,,198,28,9
5505,,198,33,9
5506,,198,36,8
5507,,198,38,10
5508,,198,39,9
5509,,198,40,10
5510,,198,54,8
5511,,198,55,10
5512,,198,56,8
5513,,198,58,10
5514,,198,66,9
5515,,198,68,10
5516,,198,77,8
5517,,198,91,10
5518,,198,93,8
5519,,199,1,10
5520,,199,3,10
5521,,199,4,10
5522,,199,12,8
5523,,199,19,8
5524,,199,22,8
5525,,199,27,8
5526,,199,30,9
5527,,199,31,9
5528,,199,35,8
5529,,199,39,9
5530,,199,49,9
5531,,199,52,10
5532,,199,53,8
5533,,199,54,10
5534,,199,57,8
5535,,199,59,9
5536,,199,61,8
5537,,199,72,8
5538,,199,79,8
5539,,199,82,8
5540,,199,85,10
5541,,199,87,8
5542,,199,89,10
5543,,199,91,9
5544,,199,96,9
5545,,200,2,10
5546,,200,4,9
5547,,200,10,9
5548,,200,19,8
5549,,200,20,8
5550,,200,24,9
5551,,200,29,10
5552,,200,33,8
5553,,200,34,8
5554,,200,36,10
5555,,200,37,9
5556,,200,40,8
5557,,200,41,10
5558,,200,50,10
5559,,200,53,8
5560,,200,61,8
5561,,200,65,10
5562,,200,78,10
5563,,200,81,9
5564,,200,84,8
5565,,200,88,9
5566,,200,94,10
5567,,200,96,10
5568,,200,97,8
5569,,201,4,10
5570,,201,5,10
5571,,201,7,9
5572,,201,11,10
5573,,201,16,8
5574,,201,21,10
5575,,201,22,10
5576,,201,30,9
5577,,201,35,8
5578,,201,36,9
5579,,201,38,9
5580,,201,43,8
5581,,201,48,8
5582,,201,51,9
5583,,201,52,8
5584,,201,57,8
5585,,201,58,9
5586,,201,62,9
5587,,201,67,8
5588,,201,78,9
5589,,201,80,9
5590,,201,89,10
5591,,201,90,9
5592,,201,94,8
5593,,201,97,9
5594,,202,15,8
5595,,202,20,10
5596,,202,25,10
5597,,202,26,10
5598,,202,30,8
5599,,202,42,9
5600,,202,56,8
5601,,202,57,10
5602,,202,61,10
5603,,202,62,8
5604,,202,64,8
5605,,202,69,9
5606,,202,71,8
5607,,202,72,8
5608,,202,77,8
5609,,202,82,10
5610,,202,84,8
5611,,202,89,8
5612,,202,90,8
5613,,202,91,9
5614,,202,92,9
5615,,202,97,10
5616,,202,99,10
5617,,203,0,9
5618,,203,2,8
5619,,203,5,10
5620,,203,8,8
5621,,203,9,10
5622,,203,11,9
5623,,203,13,8
5624,,203,17,8
5625,,203,25,9
5626,,203,27,10
5627,,203,28,8
5628,,203,34,10
5629,,203,35,9
5630,,203,40,9
5631,,203,44,9
5632,,203,46,9
5633,,203,56,10
5634,,203,58,10
5635,,203,61,8
5636,,203,68,9
5637,,203,71,9
5638,,203,72,10
5639,,203,84,8
5640,,203,86,10
5641,,203,89,9
5642,,203,93,9
5643,,203,96,8
5644,,204,1,9
5645,,204,2,10
5646,,204,5,8
5647,,204,15,8
5648,,204,16,9
5649,,204,19,10
5650,,204,24,10
5651,,204,25,9
5652,,204,28,10
5653,,204,30,9
5654,,204,33,9
5655,,204,44,10
5656,,204,47,9
5657,,204,49,10
5658,,204,50,8
5659,,204,63,9
5660,,204,66,10
5661,,204,70,10
5662,,204,75,8
5663,,204,76,8
5664,,204,78,9
5665,,204,79,10
5666,,204,82,10
5667,,204,83,10
5668,,204,88,10
5669,,204,99,10
5670,,205,8,10
5671,,205,9,9
5672,,205,12,10
5673,,205,17,9
5674,,205,18,9
5675,,205,19,8
5676,,205,23,9
5677,,205,24,8
5678,,205,25,10
5679,,205,38,9
5680,,205,40,10
5681,,205,44,8
5682,,205,45,9
5683,,205,48,10
5684,,205,50,9
5685,,205,53,8
5686,,205,54,8
5687,,205,57,9
5688,,205,61,8
5689,,205,63,8
5690,,205,64,8
5691,,205,70,10
5692,,205,75,8
5693,,205,76,8
5694,,205,79,9
5695,,205,81,9
5696,,205,87,9
5697,,205,88,8
5698,,205,90,10
5699,,205,91,10
5700,,205,94,9
5701,,205,97,9
5702,,205,99,9
5703,,206,1,9
5704,,206,5,10
5705,,206,6,10
5706,,206,7,10
5707,,206,10,10
5708,,206,15,8
5709,,206,16,10
5710,,206,24,9
5711,,206,29,8
5712,,206,35,10
5713,,206,41,10
5714,,206,42,9
5715,,206,50,10
5716,,206,52,8
5717,,206,53,10
5718,,206,56,9
5719,,206,58,10
5720,,206,59,9
5721,,206,62,9
5722,,206,63,9
5723,,206,65,9
5724,,206,66,8
5725,,206,77,9
5726,,206,80,9
5727,,206,88,9
5728,,206,89,10
5729,,206,91,9
5730,,207,0,10
5731,,207,9,10
5732,,207,10,8
5733,,207,11,9
5734,,207,16,9
5735,,207,20,9
5736,,207,22,10
5737,,207,25,9
5738,,207,28,9
5739,,207,37,10
5740,,207,38,8
5741,,207,41,8
5742,,207,45,9
5743,,207,51,9
5744,,207,53,8
5745,,207,59,9
5746,,207,62,10
5747,,207,63,8
5748,,207,73,9
5749,,207,75,9
5750,,207,76,10
5751,,207,81,10
5752,,207,83,9
5753,,207,90,10
5754,,207,95,10
5755,,207,96,9
5756,,207,98,9
5757,,207,99,8
5758,,208,3,9
5759,,208,4,8
5760,,208,6,10
5761,,208,11,9
5762,,208,13,9
5763,,208,14,9
5764,,208,21,10
5765,,208,27,9
5766,,208,31,8
5767,,208,35,9
5768,,208,39,9
5769,,208,40,8
5770,,208,43,8
5771,,208,44,9
5772,,208,46,9
5773,,208,48,9
5774,,208,54,8
5775,,208,58,8
5776,,208,61,10
5777,,208,62,8
5778,,208,63,9
5779,,208,69,8
5780,,208,73,9
5781,,208,76,9
5782,,208,80,8
5783,,208,84,10
5784,,208,87,9
5785,,208,90,9
5786,,208,91,9
5787,,208,94,9
5788,,208,96,10
5789,,209,1,10
5790,,209,3,9
5791,,209,11,9
5792,,209,13,9
5793,,209,14,9
5794,,209,15,9
5795,,209,17,9
5796,,209,18,10
5797,,209,24,10
5798,,209,28,10
5799,,209,29,8
5800,,209,33,9
5801,,209,36,10
5802,,209,37,8
5803,,209,39,8
5804,,209,46,9
5805,,209,50,10
5806,,209,61,10
5807,,209,67,10
5808,,209,74,10
5809,,209,77,10
5810,,209,78,8
5811,,209,79,8
5812,,209,80,10
5813,,209,82,10
5814,,209,85,8
5815,,209,88,10
5816,,209,94,8
5817,,210,3,9
5818,,210,12,8
5819,,210,14,8
5820,,210,17,10
5821,,210,18,10
5822,,210,19,9
5823,,210,22,8
5824,,210,23,9
5825,,210,25,8
5826,,210,27,10
5827,,210,28,9
5828,,210,29,10
5829,,210,33,8
5830,,210,40,9
5831,,210,48,8
5832,,210,49,8
5833,,210,50,10
5834,,210,51,10
5835,,210,55,8
5836,,210,58,10
5837,,210,70,9
5838,,210,75,8
5839,,210,76,8
5840,,210,80,9
5841,,210,81,10
5842,,210,84,8
5843,,210,85,8
5844,,210,88,8
5845,,210,90,9
5846,,210,91,10
5847,,210,95,10
5848,,211,1,10
5849,,211,6,8
5850,,211,15,8
5851,,211,22,9
5852,,211,23,10
5853,,211,25,10
5854,,211,26,9
5855,,211,27,8
5856,,211,29,10
5857,,211,31,8
5858,,211,33,10
5859,,211,42,10
5860,,211,50,8
5861,,211,62,9
5862,,211,64,9
5863,,211,65,9
5864,,211,66,9
5865,,211,68,9
5866,,211,70,8
5867,,211,79,9
5868,,211,89,9
5869,,211,94,9
5870,,211,97,10
5871,,211,99,9
5872,,212,0,9
5873,,212,2,8
5874,,212,5,9
5875,,212,6,9
5876,,212,7,9
5877,,212,8,10
5878,,212,9,9
5879,,212,18,10
5880,,212,19,10
5881,,212,21,8
5882,,212,29,8
5883,,212,32,9
5884,,212,36,9
5885,,212,44,10
5886,,212,51,10
5887,,212,58,10
5888,,212,67,8
5889,,212,76,10
5890,,212,77,9
5891,,212,78,10
5892,,212,82,8
5893,,212,84,9
5894,,212,85,10
5895,,212,89,8
5896,,212,90,8
5897,,212,91,9
5898,,212,93,8
5899,,212,95,10
5900,,212,98,10
5901,,213,4,8
5902,,213,19,10
5903,,213,20,9
5904,,213,22,10
5905,,213,24,9
5906,,213,30,9
5907,,213,37,9
5908,,213,41,9
5909,,213,44,9
5910,,213,45,8
5911,,213,51,8
5912,,213,58,9
5913,,213,59,10
5914,,213,65,10
5915,,213,68,9
5916,,213,70,10
5917,,213,71,9
5918,,213,77,9
5919,,213,78,8
5920,,213,79,9
5921,,213,80,8
5922,,213,83,10
5923,,213,84,9
5924,,213,92,8
5925,,214,1,8
5926,,214,2,10
5927,,214,5,9
5928,,214,12,9
5929,,214,13,10
5930,,214,14,9
5931,,214,24,9
5932,,214,26,8
5933,,214,27,10
5934,,214,29,9
5935,,214,30,9
5936,,214,42,8
5937,,214,43,8
5938,,214,44,10
5939,,214,47,8
5940,,214,49,9
5941,,214,50,10
5942,,214,54,9
5943,,214,61,8
5944,,214,62,10
5945,,214,65,10
5946,,214,82,8
5947,,214,85,10
5948,,214,87,10
5949,,214,89,8
5950,,214,90,8
5951,,214,92,8
5952,,214,93,10
5953,,215,4,9
5954,,215,6,10
5955,,215,8,8
5956,,215,17,9
5957,,215,18,10
5958,,215,23,8
5959,,215,24,10
5960,,215,27,10
5961,,215,28,8
5962,,215,31,8
5963,,215,34,8
5964,,215,38,9
5965,,215,41,9
5966,,215,44,9
5967,,215,49,9
5968,,215,50,9
5969,,215,53,8
5970,,215,56,9
5971,,215,57,8
5972,,215,60,10
5973,,215,61,10
5974,,215,62,9
5975,,215,71,9
5976,,215,72,10
5977,,215,73,10
5978,,215,75,10
5979,,215,79,9
5980,,215,80,9
5981,,215,82,8
5982,,215,85,10
5983,,215,89,9
5984,,215,91,8
5985,,215,94,8
5986,,215,98,10
5987,,216,3,10
5988,,216,4,8
5989,,216,5,8
5990,,216,6,9
5991,,216,11,8
5992,,216,25,10
5993,,216,26,8
5994,,216,30,8
5995,,216,34,10
5996,,216,37,8
5997,,216,39,8
5998,,216,44,9
5999,,216,46,10
6000,,216,47,8
6001,,216,58,9
6002,,216,59,9
6003,,216,61,9
6004,,216,66,8
6005,,216,70,10
6006,,216,74,8
6007,,216,75,8
6008,,216,79,9
6009,,216,82,9
6010,,216,85,10
6011,,216,90,10
6012,,216,93,10
6013,,216,97,10
6014,,217,6,8
6015,,217,10,9
6016,,217,12,10
6017,,217,13,10
6018,,217,14,8
6019,,217,20,8
6020,,217,26,8
6021,,217,29,9
6022,,217,33,10
6023,,217,39,8
6024,,217,44,8
6025,,217,45,8
6026,,217,48,9
6027,,217,55,10
6028,,217,61,8
6029,,217,62,8
6030,,217,69,10
6031,,217,75,8
6032,,217,76,8
6033,,217,77,8
6034,,217,83,9
6035,,217,87,8
6036,,217,89,8
6037,,217,98,8
6038,,218,2,8
6039,,218,4,9
6040,,218,5,10
6041,,218,6,8
6042,,218,9,10
6043,,218,15,8
6044,,218,19,10
6045,,218,22,9
6046,,218,29,10
6047,,218,35,10
6048,,218,36,8
6049,,218,38,9
6050,,218,39,10
6051,,218,42,8
6052,,218,55,10
6053,,218,59,10
6054,,218,60,10
6055,,218,62,9
6056,,218,67,9
6057,,218,75,9
6058,,218,76,8
6059,,218,81,10
6060,,218,82,10
6061,,218,84,8
6062,,218,90,10
6063,,218,91,10
6064,,218,93,8
6065,,218,98,9
6066,,219,5,8
6067,,219,8,10
6068,,219,13,9
6069,,219,15,10
6070,,219,17,10
6071,,219,22,10
6072,,219,25,8
6073,,219,35,10
6074,,219,38,8
6075,,219,42,8
6076,,219,43,9
6077,,219,44,8
6078,,219,46,10
6079,,219,49,9
6080,,219,50,8
6081,,219,55,10
6082,,219,58,10
6083,,219,63,10
6084,,219,73,8
6085,,219,77,10
6086,,219,78,8
6087,,219,79,8
6088,,219,87,10
6089,,219,88,9
6090,,220,2,10
6091,,220,4,9
6092,,220,7,8
6093,,220,8,10
6094,,220,9,9
6095,,220,10,8
6096,,220,12,9
6097,,220,14,8
6098,,220,16,9
6099,,220,26,10
6100,,220,35,8
6101,,220,37,8
6102,,220,43,9
6103,,220,47,9
6104,,220,49,9
6105,,220,51,8
6106,,220,53,10
6107,,220,61,10
6108,,220,63,9
6109,,220,64,8
6110,,220,71,10
6111,,220,75,9
6112,,220,76,10
6113,,220,77,10
6114,,220,84,8
6115,,220,88,8
6116,,220,91,9
6117,,220,93,10
6118,,220,98,9
6119,,220,99,8
6120,,221,0,10
6121,,221,3,8
6122,,221,6,9
6123,,221,7,8
6124,,221,11,10
6125,,221,18,10
6126,,221,26,9
6127,,221,28,8
6128,,221,30,10
6129,,221,31,8
6130,,221,33,8
6131,,221,38,10
6132,,221,50,9
6133,,221,56,8
6134,,221,59,9
6135,,221,60,8
6136,,221,62,8
6137,,221,82,9
6138,,221,84,9
6139,,221,91,9
6140,,221,95,8
6141,,221,98,8
6142,,222,0,8
6143,,222,1,10
6144,,222,4,9
6145,,222,6,8
6146,,222,7,9
6147,,222,10,10
6148,,222,15,10
6149,,222,16,9
6150,,222,19,8
6151,,222,20,10
6152,,222,23,10
6153,,222,25,8
6154,,222,26,8
6155,,222,29,8
6156,,222,37,8
6157,,222,40,9
6158,,222,45,8
6159,,222,49,8
6160,,222,51,8
6161,,222,52,10
6162,,222,57,9
6163,,222,59,8
6164,,222,63,8
6165,,222,64,8
6166,,222,65,9
6167,,222,73,9
6168,,222,82,10
6169,,222,83,9
6170,,222,90,8
6171,,222,92,8
6172,,223,1,10
6173,,223,2,9
6174,,223,3,8
6175,,223,4,9
